sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.307;5.06;6.113;5.9041;2.6049;7.3837;0.6099;-0.0657;0.9131;-12.83;30.59;29.35;984.0;24.41;-34.56;-23.89;225.15;-11.83;-39.8;5.0;;;;NaN;;;;0 / 0;1034077;2021-12-18 14:09:53:155
-4.164;4.143;9.45;4.2617;1.4748;8.7101;-0.6438;1.7657;-0.4429;-32.0;-5.04;43.96;1152.0;19.74;-36.24;-27.6;221.45;-7.97;-32.64;5.0;;;;NaN;;;;0 / 0;1034577;2021-12-18 14:09:53:655
1.3211;5.328;5.5931;6.675;-1.6376;6.9959;-1.2034;-0.932;3.1824;16.69;-56.25;-33.84;1120.0;14.51;-34.61;-32.64;222.45;9.61;-43.66;5.0;;;;NaN;;;;0 / 0;1035077;2021-12-18 14:09:54:155
-1.4291;5.811;8.375;5.5354;1.3503;7.9823;0.1571;-1.0294;-0.6609;-0.4;70.94;47.54;1247.0;15.41;-36.66;-28.99;222.97;-15.2;-29.03;5.0;;;;NaN;;;;0 / 0;1035577;2021-12-18 14:09:54:655
0.411;4.452;9.7301;4.2282;0.4118;8.8394;-0.5278;1.1033;-0.9812;-18.19;35.89;44.05;1246.0;13.99;-37.69;-29.21;213.66;3.33;-28.07;5.0;;;;NaN;;;;0 / 0;1036076;2021-12-18 14:09:55:154
-0.617;5.967;9.761;3.8451;0.9912;8.9639;0.9674;0.5372;-3.4837;5.36;3.16;-1.13;1397.0;14.51;-37.39;-29.29;220.14;-1.26;-44.37;5.0;;;;NaN;;;;0 / 0;1036577;2021-12-18 14:09:55:655
-0.275;4.962;7.8311;5.2002;0.2155;8.3127;-0.0753;0.1481;0.7445;8.74;-4.84;-6.09;1430.0;14.21;-37.5;-29.76;217.96;-3.02;-33.07;5.0;;;;NaN;;;;0 / 0;1037077;2021-12-18 14:09:56:155
-1.22;5.1461;7.8911;6.019;0.8236;7.695;1.1534;-0.1694;0.5703;9.56;-10.13;-26.12;1066.0;16.91;-34.2;-32.4;223.24;-6.7;-26.35;5.0;;;;NaN;;;;0 / 0;1037577;2021-12-18 14:09:56:655
-0.39;4.152;8.4011;4.3383;0.3974;8.7867;0.4204;1.2666;-2.7901;-9.99;44.24;21.96;861.0;18.6;-33.96;-30.9;227.72;-9.78;-42.83;5.0;;;;NaN;;;;0 / 0;1038077;2021-12-18 14:09:57:155
-0.9551;4.7921;8.516;4.7788;0.9529;8.509;0.3464;-0.1139;0.0909;4.13;11.58;11.67;1084.0;15.3;-35.64;-30.79;219.8;-5.58;-29.32;5.0;;;;NaN;;;;0 / 0;1038577;2021-12-18 14:09:57:655
0.639;5.112;6.0671;6.3015;-0.7709;7.4747;-1.136;0.1631;2.056;11.97;-44.97;-22.27;1314.0;14.46;-37.26;-30.49;216.19;4.73;-32.87;5.0;;;;NaN;;;;0 / 0;1039077;2021-12-18 14:09:58:155
-6.565;0.299;8.346;0.2634;6.0573;7.7093;3.2665;1.6054;2.2243;-49.25;94.08;38.34;1555.0;26.89;-22.91;-33.71;258.35;-29.74;-15.22;5.0;;;;NaN;;;;0 / 0;1039577;2021-12-18 14:09:58:655
-5.474;-1.481;14.2421;-0.9433;3.4955;9.1171;1.4587;3.3895;-5.4888;-4.82;-23.34;-13.77;1762.0;30.06;-18.36;-33.36;256.15;-18.48;-13.16;5.0;;;;NaN;;;;0 / 0;1040078;2021-12-18 14:09:59:156
-2.405;1.989;8.277;2.2075;2.6624;9.1794;-1.3226;-0.5234;-0.3725;-4.81;-39.77;5.95;1470.0;24.84;-18.24;-37.91;255.02;-15.75;-13.52;5.0;;;;NaN;;;;0 / 0;1040577;2021-12-18 14:09:59:655
-4.332;0.509;11.3501;0.407;3.4955;9.1554;1.899;0.5375;-1.9028;-35.73;24.0;76.93;1291.0;22.69;-20.59;-36.84;254.53;-20.88;-2.55;5.0;;;;NaN;;;;0 / 0;1041078;2021-12-18 14:10:00:156
8.0351;0.0191;10.788;0.249;-5.794;7.9104;-7.6187;1.8162;-3.0123;8.15;-75.67;25.34;916.0;-0.96;-27.79;-39.49;184.06;16.86;-5.45;5.0;;;;NaN;;;;0 / 0;1041577;2021-12-18 14:10:00:655
3.612;2.9411;12.288;1.5897;-2.1404;9.4379;-0.0033;0.0646;-3.4468;7.96;28.03;54.81;703.0;-3.84;-30.24;-36.66;183.37;12.61;-9.56;5.0;;;;NaN;;;;0 / 0;1042077;2021-12-18 14:10:01:155
2.496;3.588;10.52;3.0837;-2.1452;9.0597;-0.1269;-1.4315;-1.2051;10.07;29.93;15.31;820.0;3.41;-33.19;-32.81;197.59;5.46;-15.42;5.0;;;;NaN;;;;0 / 0;1042577;2021-12-18 14:10:01:655
-0.1;3.6521;10.3901;3.2513;0.0862;9.2512;1.4531;0.429;-1.5647;0.13;-52.26;-26.62;893.0;2.21;-36.06;-29.51;197.64;13.41;-22.08;5.0;;;;NaN;;;;0 / 0;1043077;2021-12-18 14:10:02:155
1.962;3.4871;9.4541;3.3327;-1.8723;9.0309;0.3975;0.1301;0.3467;-14.43;21.02;7.78;895.0;5.81;-31.8;-33.54;203.98;10.24;-18.36;5.0;;;;NaN;;;;0 / 0;1043577;2021-12-18 14:10:02:655
-1.318;3.54;9.9431;4.8746;1.2785;8.4132;2.2001;-0.8453;-2.3901;1.32;41.59;28.39;814.0;11.7;-30.41;-34.14;218.64;-6.31;-16.73;5.0;;;;NaN;;;;0 / 0;1044077;2021-12-18 14:10:03:155
0.327;5.225;7.65;5.5258;-0.3448;8.0924;-0.2527;-0.8424;-0.612;32.63;-27.84;-44.83;924.0;17.21;-32.21;-28.99;221.94;0.0;-28.43;5.0;;;;NaN;;;;0 / 0;1044577;2021-12-18 14:10:03:655
0.081;2.238;9.002;2.7054;-0.6704;9.4044;-2.0437;0.0928;0.5292;-63.61;63.13;90.41;955.0;14.29;-27.6;-34.91;213.81;-9.07;-5.65;5.0;;;;NaN;;;;0 / 0;1045077;2021-12-18 14:10:04:155
-1.907;3.02;5.258;3.4237;2.6671;8.7963;0.2557;-1.1555;0.2627;12.36;26.35;18.92;983.0;15.0;-30.66;-31.99;218.01;-3.81;-15.0;5.0;;;;NaN;;;;0 / 0;1045578;2021-12-18 14:10:04:656
-2.094;4.002;8.921;3.9217;2.0494;8.7532;1.697;0.416;0.4083;-14.4;47.96;27.44;1043.0;18.54;-35.16;-21.19;222.91;-22.57;-30.65;5.0;;;;NaN;;;;0 / 0;1046077;2021-12-18 14:10:05:155
-1.383;3.468;9.213;3.7541;-0.0479;9.0597;-0.4383;0.902;-2.6699;-31.32;-2.06;21.18;1039.0;16.86;-35.04;-23.29;214.95;0.28;-22.51;5.0;;;;NaN;;;;0 / 0;1046577;2021-12-18 14:10:05:655
-4.1861;3.99;11.001;5.0135;1.4892;8.2935;3.137;1.0955;-3.3241;7.03;1.87;-19.9;1026.0;20.21;-33.49;-23.21;222.92;-8.74;-31.15;5.0;;;;NaN;;;;0 / 0;1047077;2021-12-18 14:10:06:155
-1.68;5.1;7.046;5.6886;2.1787;7.6854;0.1375;-0.2497;1.8119;17.99;-0.46;-7.98;1034.0;21.0;-33.54;-23.89;224.05;-10.95;-33.19;5.0;;;;NaN;;;;0 / 0;1047578;2021-12-18 14:10:06:656
-1.101;4.7921;5.1911;6.1148;1.8962;7.4316;-0.1043;0.6239;3.3306;22.95;-28.56;-8.49;1076.0;19.61;-35.34;-21.3;218.6;-3.27;-37.01;5.0;;;;NaN;;;;0 / 0;1048077;2021-12-18 14:10:07:155
-1.457;4.133;5.907;5.952;2.4948;7.3885;-0.4453;0.1071;2.335;13.84;21.39;14.28;1153.0;16.14;-37.2;-21.49;215.06;0.0;-42.25;5.0;;;;NaN;;;;0 / 0;1048577;2021-12-18 14:10:07:655
-1.35;4.4591;4.7201;7.1587;1.6616;6.4931;-0.3018;0.6553;1.7318;-14.1;2.61;8.37;1124.0;16.74;-38.16;-20.76;215.95;-9.76;-47.79;5.0;;;;NaN;;;;0 / 0;1049078;2021-12-18 14:10:08:156
-0.0859;4.5641;5.4431;6.3063;0.1149;7.513;-0.7604;1.012;2.4175;-8.6;55.55;24.71;1148.0;16.09;-37.26;-22.5;216.33;-7.18;-39.95;5.0;;;;NaN;;;;0 / 0;1049577;2021-12-18 14:10:08:655
0.047;3.281;4.6481;5.7557;0.1676;7.9392;-0.7071;1.7253;2.6809;-22.52;-22.18;-2.12;1088.0;14.76;-35.21;-25.39;214.89;2.13;-27.28;5.0;;;;NaN;;;;0 / 0;1050077;2021-12-18 14:10:09:155
-2.092;5.16;8.1071;5.138;2.0782;8.0876;1.3954;0.1686;-1.38;-26.68;59.61;40.99;1026.0;13.99;-38.51;-23.51;214.79;-13.41;-30.09;5.0;;;;NaN;;;;0 / 0;1050577;2021-12-18 14:10:09:655
0.672;4.593;5.096;6.5314;-0.9481;7.2496;-0.5942;0.0403;-0.9103;9.08;-29.53;-4.2;998.0;11.4;-40.14;-21.3;205.95;1.04;-28.05;5.0;;;;NaN;;;;0 / 0;1051077;2021-12-18 14:10:10:155
-0.9379;5.8901;6.728;6.4308;1.0104;7.3358;2.2795;0.1188;-0.4796;26.06;42.66;14.84;955.0;9.79;-42.24;-17.34;202.21;11.86;-39.8;5.0;;;;NaN;;;;0 / 0;1051578;2021-12-18 14:10:10:656
1.022;4.4801;7.259;4.1851;-0.1963;8.8681;-0.1384;1.2776;-2.8176;-27.57;-27.5;-4.71;942.0;11.16;-40.69;-19.74;207.27;9.7;-41.55;5.0;;;;NaN;;;;0 / 0;1052078;2021-12-18 14:10:11:156
-1.663;6.429;8.15;5.7365;-0.067;7.9535;2.0648;-1.0849;0.0679;8.63;-43.3;-31.39;918.0;7.31;-36.36;-24.9;202.24;7.07;-24.04;5.0;;;;NaN;;;;0 / 0;1052577;2021-12-18 14:10:11:655
5.069;5.538;12.0011;3.8355;-3.5147;8.3175;-3.0556;-2.0211;-1.7127;9.82;-43.59;-10.12;864.0;5.89;-38.16;-20.46;209.04;17.94;-48.62;5.0;;;;NaN;;;;0 / 0;1053077;2021-12-18 14:10:12:155
-0.648;3.573;8.0111;3.8978;2.7773;8.5617;-1.6401;2.9178;-13.218;-86.0;7.37;43.11;823.0;9.36;-31.39;-27.79;215.01;16.01;-46.5;5.0;;;;NaN;;;;0 / 0;1053577;2021-12-18 14:10:12:655
1.4621;4.016;9.8231;3.0646;-0.3879;9.3087;-0.327;-1.1579;-1.632;12.98;-2.13;3.25;739.0;12.06;-33.19;-25.86;214.59;10.95;-32.76;5.0;;;;NaN;;;;0 / 0;1054077;2021-12-18 14:10:13:155
-0.356;5.615;7.3001;5.9807;0.3783;7.762;-0.171;-0.6451;1.184;8.15;28.42;-5.97;898.0;18.41;-34.2;-21.3;218.26;-2.41;-32.95;5.0;;;;NaN;;;;0 / 0;1054577;2021-12-18 14:10:13:655
0.99;6.843;8.25;6.0382;-1.3168;7.6136;-1.5413;-1.1309;-0.563;27.26;-23.75;4.55;923.0;13.56;-38.76;-18.6;211.94;3.81;-42.96;5.0;;;;NaN;;;;0 / 0;1055077;2021-12-18 14:10:14:155
1.115;5.658;7.6061;5.5833;-1.2785;7.9631;0.4281;-0.2567;0.5476;23.59;-3.14;-31.41;842.0;18.41;-37.99;-19.99;215.06;0.81;-40.86;5.0;;;;NaN;;;;0 / 0;1055577;2021-12-18 14:10:14:655
0.926;4.6721;6.407;5.7413;-1.1205;7.8721;-0.7092;0.1508;1.6588;7.07;-35.11;-9.56;822.0;19.8;-39.11;-20.16;215.48;4.48;-36.24;5.0;;;;NaN;;;;0 / 0;1056077;2021-12-18 14:10:15:155
1.35;6.7181;7.133;6.0861;-1.6999;7.4986;-1.5185;-1.0109;-1.4079;-13.15;13.04;21.05;793.0;21.06;-43.09;-13.56;210.36;3.75;-41.57;5.0;;;;NaN;;;;0 / 0;1056577;2021-12-18 14:10:15:655
-1.816;7.082;8.94;5.5976;2.6911;7.5896;4.327;-0.5714;-2.7762;3.51;12.33;14.57;786.0;17.16;-44.16;-14.1;206.22;8.42;-57.52;5.0;;;;NaN;;;;0 / 0;1057077;2021-12-18 14:10:16:155
0.684;8.609;10.532;5.9185;-0.0096;7.8195;0.0527;-2.0102;-3.3105;-23.28;28.5;17.91;753.0;18.36;-39.6;-18.96;212.84;0.06;-37.12;5.0;;;;NaN;;;;0 / 0;1057578;2021-12-18 14:10:16:656
-0.713;6.2921;13.5161;5.1667;0.2538;8.3318;-0.904;-1.9532;-2.0751;11.86;-13.4;-25.57;671.0;17.4;-36.11;-22.99;217.59;4.73;-41.7;5.0;;;;NaN;;;;0 / 0;1058077;2021-12-18 14:10:17:155
2.0921;6.426;7.149;6.4069;-2.083;7.1299;-1.0542;0.2371;1.2104;22.46;-61.45;-28.43;590.0;17.59;-34.61;-22.99;219.0;6.56;-41.0;5.0;;;;NaN;;;;0 / 0;1058577;2021-12-18 14:10:17:655
-1.065;4.071;5.888;5.5067;1.4413;7.9871;1.1739;1.1006;2.4549;-14.09;32.32;-13.72;626.0;22.2;-27.96;-26.34;231.25;-8.45;-34.58;5.0;;;;NaN;;;;0 / 0;1059078;2021-12-18 14:10:18:156
-0.928;3.477;5.871;5.0374;1.5754;8.2648;0.5792;1.6748;3.067;-3.5;-2.5;0.71;521.0;19.86;-29.16;-26.1;228.87;-9.24;-31.36;5.0;;;;NaN;;;;0 / 0;1059577;2021-12-18 14:10:18:655
-0.0139;3.638;6.582;4.7836;0.0192;8.5617;0.3373;1.1598;2.3225;1.88;3.55;3.75;482.0;18.49;-30.96;-26.16;223.01;-1.62;-29.82;5.0;;;;NaN;;;;0 / 0;1060077;2021-12-18 14:10:19:155
-1.4839;3.935;7.623;4.4245;1.6616;8.5904;2.5813;-0.8536;-1.8177;-14.59;77.28;25.12;381.0;21.06;-28.26;-26.29;225.83;-6.87;-23.48;5.0;;;;NaN;;;;0 / 0;1060577;2021-12-18 14:10:19:655
2.4941;5.021;9.162;3.0742;-0.2251;9.3087;-3.4257;-1.0149;-1.4476;-12.6;3.35;6.81;356.0;19.5;-30.71;-26.16;220.83;1.32;-18.28;5.0;;;;NaN;;;;0 / 0;1061078;2021-12-18 14:10:20:156
0.9641;4.677;10.991;4.5059;-0.814;8.6718;-1.1932;-0.2028;-2.2521;16.83;5.51;7.67;323.0;16.61;-34.69;-24.3;218.63;-10.75;-23.74;5.0;;;;NaN;;;;0 / 0;1061577;2021-12-18 14:10:20:655
-0.16;7.094;9.72;5.4923;-0.0527;8.1259;-0.84;-2.477;-2.4638;12.17;-25.37;-2.75;292.0;18.3;-37.39;-23.64;220.28;-8.9;-39.65;5.0;;;;NaN;;;;0 / 0;1062077;2021-12-18 14:10:21:155
-0.488;6.824;7.899;6.9001;-0.0814;6.9671;0.1775;-0.3914;-0.4899;49.03;-21.32;-39.19;277.0;20.76;-42.11;-17.94;213.98;1.09;-44.05;5.0;;;;NaN;;;;0 / 0;1062577;2021-12-18 14:10:21:655
1.539;6.453;9.5381;5.1475;0.0;8.351;-0.6559;-0.4605;-1.7828;6.16;-21.92;-3.32;203.0;18.41;-40.61;-23.04;213.75;0.0;-31.65;5.0;;;;NaN;;;;0 / 0;1063077;2021-12-18 14:10:22:155
0.3491;5.6771;9.045;5.3151;-0.1389;8.2408;-0.1759;-0.8207;-0.1786;17.34;-1.32;-34.64;1684.0;23.89;-37.31;-26.1;222.07;-1.62;-26.39;5.0;;;;NaN;;;;0 / 0;1063577;2021-12-18 14:10:22:655
-0.004;5.234;7.434;5.6503;0.0;8.0158;-1.3176;-0.1982;1.8099;23.59;-16.73;-14.74;1418.0;23.51;-41.21;-23.46;220.09;-3.53;-30.74;5.0;;;;NaN;;;;0 / 0;1064077;2021-12-18 14:10:23:155
1.6301;3.477;8.4731;3.4237;-1.1875;9.1123;-1.1858;1.9669;0.258;-22.42;17.98;22.7;1228.0;21.6;-42.9;-23.04;212.89;6.96;-20.59;5.0;;;;NaN;;;;0 / 0;1064577;2021-12-18 14:10:23:655
-1.151;4.097;6.584;6.4548;0.4741;7.3646;1.1;0.9618;-0.2861;-13.93;65.16;26.76;1349.0;23.59;-44.76;-20.34;214.55;-6.56;-24.51;5.0;;;;NaN;;;;0 / 0;1065077;2021-12-18 14:10:24:155
2.321;6.0461;9.239;5.454;-2.715;7.6806;-2.8978;-0.1209;-0.3816;-2.4;1.94;8.8;1129.0;18.66;-46.39;-20.89;210.25;2.13;-30.22;5.0;;;;NaN;;;;0 / 0;1065577;2021-12-18 14:10:24:655
0.765;4.983;6.525;5.9568;-0.7661;7.7524;-0.4426;0.1256;1.8477;0.52;0.02;-3.58;1181.0;21.71;-43.91;-23.7;215.9;4.48;-37.54;5.0;;;;NaN;;;;0 / 0;1066077;2021-12-18 14:10:25:155
-0.342;4.394;6.144;6.4979;0.3735;7.3358;0.619;-0.5943;2.8881;7.78;32.45;2.48;1508.0;23.29;-44.21;-23.1;216.49;-2.18;-41.53;5.0;;;;NaN;;;;0 / 0;1066577;2021-12-18 14:10:25:655
0.495;5.948;8.6411;5.5498;-0.4597;8.0732;-0.2524;-0.2334;-0.6625;-1.99;-16.5;8.76;1587.0;22.39;-46.61;-18.36;212.4;11.07;-46.39;5.0;;;;NaN;;;;0 / 0;1067077;2021-12-18 14:10:26:155
0.246;6.407;9.521;5.4731;-0.2107;8.1355;-0.0534;-0.1674;-2.0846;3.03;-0.98;1.42;2295.0;22.01;-46.09;-18.6;212.07;1.23;-33.93;5.0;;;;NaN;;;;0 / 0;1067577;2021-12-18 14:10:26:655
0.1361;4.9421;6.5081;5.928;-0.1484;7.8099;-0.5163;0.7157;2.2829;2.12;-15.12;-2.9;2469.0;21.41;-46.09;-19.5;211.51;0.87;-37.2;5.0;;;;NaN;;;;0 / 0;1068077;2021-12-18 14:10:27:155
2.618;5.019;4.322;6.517;-3.1364;6.6224;-0.9122;1.0779;3.1923;24.64;-16.68;-27.44;239.0;19.61;-44.4;-21.54;215.98;-7.1;-32.56;5.0;;;;NaN;;;;0 / 0;1068577;2021-12-18 14:10:27:655
2.192;3.413;6.2681;4.4819;-2.7964;8.2648;-0.9129;1.4112;1.8997;11.0;8.95;-1.76;243.0;11.4;-44.7;-23.34;203.52;16.56;-28.47;5.0;;;;NaN;;;;0 / 0;1069077;2021-12-18 14:10:28:155
2.678;1.725;6.678;2.9784;-2.5426;8.9926;0.842;0.7906;0.1629;-28.78;14.13;4.55;265.0;7.09;-34.09;-35.34;202.48;21.22;-18.51;5.0;;;;NaN;;;;0 / 0;1069577;2021-12-18 14:10:28:655
0.11;1.826;6.0461;2.8395;-0.1676;9.3853;2.5689;-0.2206;2.3303;6.86;108.55;79.7;345.0;15.0;-35.76;-31.86;214.73;-6.31;-14.94;5.0;;;;NaN;;;;0 / 0;1070078;2021-12-18 14:10:29:156
-0.672;2.2811;9.296;2.3272;0.6847;9.5002;-0.1944;-0.5839;0.3322;-6.15;38.49;13.51;588.0;21.19;-32.89;-29.64;218.12;2.01;-11.52;5.0;;;;NaN;;;;0 / 0;1070577;2021-12-18 14:10:29:655
-1.065;0.911;6.987;1.8148;1.2833;9.5529;-0.8058;-0.1669;1.1781;9.22;-31.82;-48.9;708.0;20.21;-26.89;-35.16;219.59;-1.04;-3.02;5.0;;;;NaN;;;;0 / 0;1071077;2021-12-18 14:10:30:155
-0.7991;1.44;12.1211;1.0343;1.2689;9.6678;1.977;-0.4974;-4.0631;-51.18;57.38;74.32;686.0;21.71;-25.31;-34.69;218.72;7.6;-5.65;5.0;;;;NaN;;;;0 / 0;1071577;2021-12-18 14:10:30:655
-0.6911;3.729;7.695;3.1556;1.3743;9.1842;-2.1862;-0.7644;-0.1465;21.93;-46.17;-35.62;770.0;19.86;-34.86;-27.24;216.97;-11.06;-4.85;5.0;;;;NaN;;;;0 / 0;1072077;2021-12-18 14:10:31:155
-4.8851;2.948;8.1191;3.0023;3.7876;8.5329;2.8384;-0.601;0.9763;3.92;-21.6;-11.57;855.0;20.76;-40.5;-18.79;212.62;-0.67;-16.39;5.0;;;;NaN;;;;0 / 0;1072577;2021-12-18 14:10:31:655
-7.185;2.637;8.928;3.5003;6.0813;6.8522;3.7014;1.8663;-3.7817;-40.81;77.84;17.15;945.0;25.26;-38.46;-14.16;224.14;-30.52;-9.07;5.0;;;;NaN;;;;0 / 0;1073077;2021-12-18 14:10:32:155
-4.77;4.7771;10.098;3.6919;4.1611;8.078;2.2836;-0.8294;-2.4241;-4.77;53.93;30.27;1001.0;20.29;-41.16;-12.49;212.72;-29.74;-34.14;5.0;;;;NaN;;;;0 / 0;1073577;2021-12-18 14:10:32:655
-3.4061;4.674;3.621;5.5067;5.9328;5.5354;-1.0429;0.8757;2.5143;13.6;58.03;9.04;1001.0;25.01;-39.41;-7.86;211.78;-33.81;-42.4;5.0;;;;NaN;;;;0 / 0;1074077;2021-12-18 14:10:33:155
-7.295;0.806;17.964;1.5467;5.1044;8.2313;5.7642;1.0532;-6.4495;-89.24;-44.02;-9.48;1140.0;21.19;-40.01;-14.94;211.93;-16.13;-21.15;5.0;;;;NaN;;;;0 / 0;1074577;2021-12-18 14:10:33:655
-4.356;3.815;7.353;3.0454;5.6743;7.3933;3.4357;-0.8642;1.6578;-49.47;-32.4;-2.31;1005.0;16.39;-40.91;-20.64;205.52;-10.07;-8.56;5.0;;;;NaN;;;;0 / 0;1075077;2021-12-18 14:10:34:155
-1.5671;5.2661;9.363;4.1755;1.0008;8.8155;0.492;-0.6093;-1.0533;33.05;-12.84;-3.77;993.0;16.99;-44.21;-11.64;206.6;-3.3;-41.17;5.0;;;;NaN;;;;0 / 0;1075577;2021-12-18 14:10:34:655
