ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.469,4.851,8.102,-0.2914,4.9206,8.4778,-0.3769,0.2561,1.0038,-0.0254,0.0433,0.0346,5.64,-26.89,5.4,193.47,-30.12,1.97,5.0,45.248787,14.572703,63.6,NaN,43.96,1.9,224.9,26 / 35,46016,2021-12-16 10:57:36:212
-0.588,5.0381,10.457,-0.2413,4.923,8.478,0.1537,-0.1029,-1.1244,0.0063,-0.0318,0.0843,5.51,-25.91,9.06,193.08,-30.13,1.63,5.0,45.248787,14.572703,63.6,NaN,43.96,1.9,224.9,26 / 35,46516,2021-12-16 10:57:36:712
-0.313,5.2031,9.311,0.0055,4.9994,8.4366,0.4945,0.2682,-0.1766,0.0212,0.015,0.22,1.26,-24.71,0.79,182.62,-30.64,0.42,5.0,45.24871,14.572593,64.0,NaN,43.62,1.9,226.04,26 / 35,47016,2021-12-16 10:57:37:212
0.09,5.1101,8.1161,-0.1366,4.9457,8.4671,-0.0549,-0.1074,-0.8492,0.0472,-0.2058,-0.2728,7.2,-26.76,6.84,194.96,-29.89,1.36,5.0,45.24871,14.572593,64.0,NaN,43.62,1.9,226.04,26 / 35,47517,2021-12-16 10:57:37:713
0.177,4.8491,7.269,-0.2105,4.9535,8.461,-0.2514,-0.018,0.1526,-0.0047,0.0776,0.0824,6.54,-28.74,4.5,194.51,-30.38,1.25,5.0,45.248634,14.572482,64.4,NaN,44.21,1.9,224.7,26 / 35,48016,2021-12-16 10:57:38:212
0.213,4.94,7.853,-0.1747,4.9449,8.4669,-0.0299,-0.0349,-0.0971,0.0465,-0.1437,-0.0796,7.14,-26.59,5.76,195.23,-30.15,1.47,5.0,45.248634,14.572482,64.4,NaN,44.21,1.9,224.7,26 / 35,48516,2021-12-16 10:57:38:712
-0.318,4.5551,9.033,-0.1402,4.6352,8.6409,0.1731,0.086,-0.3893,-0.241,0.027,0.1096,7.2,-26.7,5.16,195.18,-28.21,0.93,5.0,45.248566,14.572368,65.1,NaN,43.19,1.9,227.11,25 / 35,49017,2021-12-16 10:57:39:213
-0.4399,4.602,9.66,-0.0671,4.4132,8.7572,-0.0224,-0.1499,0.1221,-0.0223,-0.1375,-0.2471,10.5,-23.64,1.26,206.74,-26.75,0.44,5.0,45.248566,14.572368,65.1,NaN,43.19,1.9,227.11,25 / 35,49516,2021-12-16 10:57:39:712
-0.112,4.332,8.576,-0.0429,4.4,8.7641,-0.1252,0.1459,0.3626,-0.0263,0.0514,0.0963,13.26,-32.81,5.21,202.33,-26.66,0.28,5.0,45.24849,14.572257,65.5,NaN,44.91,2.0,225.71,25 / 35,50016,2021-12-16 10:57:40:212
-0.203,4.473,8.942,-0.0599,4.3621,8.7829,-0.1961,0.9161,-0.4789,-0.113,0.0773,0.2065,8.4,-26.81,6.24,196.72,-26.7,0.47,5.0,45.24849,14.572257,65.5,NaN,44.91,2.0,225.71,25 / 35,50516,2021-12-16 10:57:40:712
-0.32,5.648,7.595,-0.1387,5.0724,8.3918,0.5576,-0.1301,0.5598,0.0085,-0.034,-0.0297,9.6,-25.99,6.54,201.42,-31.15,0.95,5.0,45.248417,14.572145,66.6,NaN,42.87,2.0,226.08,25 / 35,51017,2021-12-16 10:57:41:213
-0.478,5.7041,7.784,-0.3594,5.5633,8.0679,-0.0473,0.242,0.753,0.0507,0.1569,0.08,6.71,-25.8,5.51,196.42,-34.56,2.55,5.0,45.248417,14.572145,66.6,NaN,42.87,2.0,226.08,25 / 35,51516,2021-12-16 10:57:41:712
-0.835,5.4161,9.689,-0.3292,5.5314,8.0911,0.0726,0.0448,0.1899,-0.0014,0.0175,0.0241,5.89,-28.56,5.59,193.0,-34.44,2.64,5.0,45.248352,14.572035,67.2,NaN,41.51,2.0,230.17,25 / 35,52016,2021-12-16 10:57:42:212
-0.081,5.8661,7.0541,-0.5115,5.3552,8.1995,0.2487,0.0927,-0.9126,-0.0561,-0.1407,-0.1068,6.24,-26.34,1.44,195.4,-33.77,3.46,5.0,45.248352,14.572035,67.2,NaN,41.51,2.0,230.17,25 / 35,52516,2021-12-16 10:57:42:712
-0.117,5.634,7.956,-0.1515,5.3102,8.2431,-0.2287,0.0422,0.8718,-0.0161,-0.1862,-0.1891,10.14,-28.01,4.99,201.22,-32.93,1.47,5.0,45.248276,14.571918,67.6,NaN,46.46,2.0,226.77,24 / 35,53016,2021-12-16 10:57:43:212
-0.43,4.8731,9.816,-0.3457,4.9185,8.477,0.0524,0.1313,-1.2981,-0.1214,-0.0268,-0.0733,8.04,-28.09,4.86,197.23,-30.82,2.36,5.0,45.248276,14.571918,67.6,NaN,46.46,2.0,226.77,24 / 35,53516,2021-12-16 10:57:43:712
-0.28,4.892,8.7101,-0.2372,4.8007,8.548,0.2393,0.1155,-1.123,-0.0054,0.1165,0.132,6.19,-25.69,5.46,193.74,-29.37,1.44,5.0,45.24819,14.571798,68.0,NaN,47.87,2.0,225.94,23 / 35,54016,2021-12-16 10:57:44:212
0.153,4.775,7.5041,-0.2876,4.8096,8.5414,-0.3966,-0.1074,1.0502,0.0083,-0.0565,-0.0019,6.66,-27.11,6.66,195.01,-29.19,2.04,5.0,45.24819,14.571798,68.0,NaN,47.87,2.0,225.94,23 / 35,54516,2021-12-16 10:57:44:712
-0.351,4.581,10.007,-0.0057,4.8756,8.5088,0.3757,0.3536,-0.862,0.0407,-0.065,-0.0645,7.44,-30.19,0.6,194.79,-29.81,0.04,5.0,45.248104,14.57168,68.4,NaN,47.88,2.0,224.52,23 / 35,55016,2021-12-16 10:57:45:212
-0.122,5.0261,7.283,-0.0948,4.9071,8.4901,-0.0012,-0.0211,1.0303,0.0194,0.037,0.0113,7.99,-28.14,7.99,196.0,-30.03,0.64,5.0,45.248104,14.57168,68.4,NaN,47.88,2.0,224.52,23 / 35,55516,2021-12-16 10:57:45:712
-0.591,5.007,9.203,-0.1778,5.0293,8.4169,0.3413,0.0523,-1.1357,0.0297,0.1177,0.1991,4.69,-26.89,5.51,191.07,-30.85,1.21,5.0,45.248016,14.571558,68.9,NaN,48.73,2.0,227.04,23 / 35,56016,2021-12-16 10:57:46:212
0.2531,4.9421,7.64,-0.4426,4.7882,8.5468,-0.6877,-0.1424,0.9194,0.0124,-0.1941,-0.0305,5.94,-26.34,6.0,193.96,-29.62,3.08,5.0,45.248016,14.571558,68.9,NaN,48.73,2.0,227.04,23 / 35,56516,2021-12-16 10:57:46:712
0.0281,4.5191,7.865,-0.1322,4.7877,8.5575,-0.0272,0.0694,-0.2986,-0.1123,0.0,-0.0415,6.06,-25.44,3.9,194.34,-29.55,0.77,5.0,45.247932,14.571433,68.9,NaN,48.25,2.0,227.42,23 / 35,57016,2021-12-16 10:57:47:212
-0.4639,4.4441,10.077,-0.0525,4.5985,8.6615,0.027,-0.111,0.5285,0.0043,-0.0468,-0.0126,5.21,-28.86,-1.99,191.41,-27.93,0.59,5.0,45.247932,14.571433,68.9,NaN,48.25,2.0,227.42,23 / 35,57517,2021-12-16 10:57:47:713
-0.0431,4.598,7.563,-0.1079,4.6778,8.6184,0.1638,-0.0593,0.0633,0.025,-0.0023,-0.0085,4.69,-27.84,5.29,190.63,-28.49,0.72,5.0,45.247845,14.571308,69.1,NaN,50.01,2.0,224.17,22 / 35,58016,2021-12-16 10:57:48:212
-0.564,4.713,9.581,-0.1028,4.7296,8.5901,0.2034,-0.0752,-0.1424,-0.0173,0.029,-0.1039,6.9,-28.44,4.01,194.94,-28.83,0.69,5.0,45.247845,14.571308,69.1,NaN,50.01,2.0,224.17,22 / 35,58516,2021-12-16 10:57:48:712
0.2651,4.7051,7.508,-0.0116,4.7801,8.5628,-0.1851,-0.0317,0.488,0.0061,-0.0676,-0.0498,4.74,-29.04,2.59,190.62,-29.11,0.37,5.0,45.24776,14.571185,69.7,NaN,48.45,2.0,226.37,22 / 35,59016,2021-12-16 10:57:49:212
-0.098,4.701,10.014,0.0764,4.7711,8.5674,-0.0252,0.085,-0.0537,0.0045,-0.0818,-0.0916,5.64,-27.11,3.24,193.42,-29.11,-0.38,5.0,45.24776,14.571185,69.7,NaN,48.45,2.0,226.37,22 / 35,59516,2021-12-16 10:57:49:712
0.126,4.605,7.899,0.0393,4.7584,8.5747,0.0229,0.0579,0.7649,0.0054,0.0688,0.0048,7.01,-29.4,3.24,194.54,-28.91,-0.56,5.0,45.24768,14.57106,70.2,NaN,47.69,2.0,226.02,23 / 35,60016,2021-12-16 10:57:50:212
-0.067,4.77,8.9831,-0.0664,4.7426,8.5834,-0.1617,0.1253,0.8606,0.048,0.0241,0.0954,5.89,-27.49,2.04,193.75,-28.79,0.53,5.0,45.24768,14.57106,70.2,NaN,47.69,2.0,226.02,23 / 35,60516,2021-12-16 10:57:50:712
0.026,4.6931,8.4371,-0.1793,4.5445,8.6883,0.2701,-0.1137,-1.4861,-0.0452,0.1374,0.1444,3.41,-25.56,0.3,192.14,-28.63,0.45,5.0,45.247597,14.570935,70.6,NaN,49.17,2.0,226.46,23 / 35,61016,2021-12-16 10:57:51:212
-0.4039,4.464,8.423,-0.175,4.6841,8.6139,0.2229,0.2352,0.1938,0.0065,-0.0238,-0.0334,3.41,-25.61,1.26,187.39,-28.5,1.19,5.0,45.247597,14.570935,70.6,NaN,49.17,2.0,226.46,23 / 35,61516,2021-12-16 10:57:51:712
-0.179,4.545,8.3801,-0.0978,4.6085,8.6558,0.0793,0.0729,0.2793,0.0348,0.0139,0.0351,2.76,-30.06,1.8,186.29,-28.03,0.65,5.0,45.247513,14.570803,70.9,NaN,50.55,2.0,228.56,23 / 35,62016,2021-12-16 10:57:52:212
0.1361,4.514,9.1001,-0.09,4.6249,8.6471,-0.2125,0.1166,-0.4513,0.0503,-0.0192,0.0103,3.36,-28.74,4.31,186.32,-28.14,0.6,5.0,45.247513,14.570803,70.9,NaN,50.55,2.0,228.56,23 / 35,62516,2021-12-16 10:57:52:712
0.153,4.8161,7.815,0.065,4.6433,8.6375,-0.1591,0.0983,0.8506,0.1037,-0.0206,0.0418,2.94,-29.46,4.56,186.06,-28.26,-0.43,5.0,45.247433,14.57067,71.3,NaN,48.61,2.0,228.76,24 / 35,63016,2021-12-16 10:57:53:212
-0.359,4.7891,9.107,0.0215,4.7494,8.5798,0.3485,-0.0774,-0.8971,-0.0301,-0.0188,-0.0329,3.9,-27.96,4.31,188.59,-29.11,-0.15,5.0,45.247433,14.57067,71.3,NaN,48.61,2.0,228.76,24 / 35,63516,2021-12-16 10:57:53:712
-0.196,4.368,8.004,-0.2131,4.5161,8.7023,-0.0665,0.1453,0.6722,-0.0859,0.1286,0.0253,3.66,-25.69,6.9,188.84,-28.08,0.64,5.0,45.24735,14.570538,71.7,NaN,49.72,2.0,227.2,25 / 35,64016,2021-12-16 10:57:54:212
0.038,4.5071,7.946,-0.1833,4.5977,8.6601,0.1917,-0.1622,-0.2376,0.0186,-0.0474,-0.0084,3.0,-25.69,1.61,187.28,-27.9,1.45,5.0,45.24735,14.570538,71.7,NaN,49.72,2.0,227.2,25 / 35,64517,2021-12-16 10:57:54:713
-0.342,4.55,8.729,-0.1777,4.6674,8.6229,-0.0137,0.0508,-0.0536,0.008,-0.0236,-0.0392,4.61,-27.66,0.96,191.33,-28.41,1.21,5.0,45.247265,14.570405,72.1,NaN,51.21,2.0,228.51,25 / 35,65016,2021-12-16 10:57:55:212
0.0161,4.775,8.432,-0.1764,4.5453,8.6879,-0.0627,-0.1829,0.3128,0.0478,-0.0626,-0.1034,6.49,-30.36,4.44,192.1,-27.65,1.21,5.0,45.247265,14.570405,72.1,NaN,51.21,2.0,228.51,25 / 35,65516,2021-12-16 10:57:55:712
-0.162,4.679,8.0591,-0.1219,4.6495,8.6335,0.1363,-0.0495,-0.3958,0.0535,-0.038,-0.0682,5.7,-25.69,5.59,193.3,-27.97,0.81,5.0,45.247177,14.570272,72.4,NaN,50.15,2.0,227.1,25 / 35,66016,2021-12-16 10:57:56:212
-0.359,4.5641,9.6911,-0.1526,4.5884,8.6657,-0.1209,0.0183,0.6541,0.0195,0.0957,0.2102,2.59,-22.86,1.56,188.13,-27.73,1.09,5.0,45.247177,14.570272,72.4,NaN,50.15,2.0,227.1,25 / 35,66516,2021-12-16 10:57:56:712
0.002,4.758,8.033,-0.1554,4.618,8.6499,0.1666,-0.2478,-0.5011,-0.0115,0.0938,0.2255,3.79,-33.36,-2.16,188.03,-28.24,1.01,5.0,45.247086,14.570143,72.2,NaN,51.83,1.9,225.27,25 / 35,67016,2021-12-16 10:57:57:212
0.002,4.5791,7.9511,-0.0477,4.7122,8.6002,0.2778,0.379,-0.9196,0.0025,-0.0293,-0.1983,6.19,-27.6,0.54,193.48,-28.7,0.01,5.0,45.247086,14.570143,72.2,NaN,51.83,1.9,225.27,25 / 35,67516,2021-12-16 10:57:57:712
0.198,4.808,8.688,-0.1549,4.5375,8.6924,-0.1412,0.07,0.0299,0.0135,0.0715,0.151,3.54,-27.19,1.39,189.35,-27.43,1.06,5.0,45.24699,14.57001,72.0,NaN,52.52,1.9,225.98,25 / 35,68016,2021-12-16 10:57:58:212
0.078,4.452,9.093,0.0113,4.537,8.694,0.1166,-0.0409,-0.1857,-0.0051,-0.0778,-0.1217,5.1,-26.21,0.54,192.01,-27.58,-0.03,5.0,45.24699,14.57001,72.0,NaN,52.52,1.9,225.98,25 / 35,68516,2021-12-16 10:57:58:712
-0.122,4.385,8.8271,0.0127,4.5447,8.69,0.1771,0.0806,-0.1922,0.0077,-0.0137,-0.0012,7.14,-28.69,6.19,193.8,-27.53,0.0,5.0,45.246902,14.569877,71.5,NaN,52.92,1.9,225.14,25 / 35,69016,2021-12-16 10:57:59:212
0.059,4.437,9.15,0.0452,4.3003,8.8134,0.018,-0.1807,0.2325,0.0146,-0.0048,0.0213,7.14,-26.7,4.56,194.8,-26.1,-0.14,5.0,45.246902,14.569877,71.5,NaN,52.92,1.9,225.14,25 / 35,69516,2021-12-16 10:57:59:712
-0.15,4.392,8.612,0.0667,4.3616,8.7831,0.2034,-0.0184,0.1723,0.0322,0.0359,-0.0782,6.11,-24.06,3.0,194.66,-26.41,-0.44,5.0,45.246807,14.569745,71.0,NaN,52.89,1.9,226.33,25 / 35,70016,2021-12-16 10:58:00:212
-0.303,4.449,8.444,-0.0913,4.4275,8.7498,0.218,-8.0E-4,0.3129,0.0303,-0.0612,-0.0473,5.34,-25.99,2.89,191.59,-26.84,0.6,5.0,45.246807,14.569745,71.0,NaN,52.89,1.9,226.33,25 / 35,70517,2021-12-16 10:58:00:713
-0.2171,4.413,8.382,-0.1343,4.452,8.7368,0.068,0.0419,0.3588,0.003,-0.008,-0.0616,2.16,-32.81,2.76,183.81,-27.0,0.88,5.0,45.24671,14.569612,70.6,NaN,53.66,1.9,225.51,26 / 35,71016,2021-12-16 10:58:01:212
-0.359,4.239,8.648,-0.031,4.3953,8.7664,-0.0289,0.0702,-0.3691,-0.0727,-0.1202,-0.2585,5.4,-28.01,4.69,190.43,-26.63,0.2,5.0,45.24671,14.569612,70.6,NaN,53.66,1.9,225.51,26 / 35,71516,2021-12-16 10:58:01:712
0.095,4.4111,7.9271,1.0E-4,4.3623,8.783,-0.0281,-0.0535,-0.3756,0.0661,-0.0208,-0.0389,5.34,-25.86,4.31,191.26,-25.97,0.06,5.0,45.246616,14.569478,69.8,NaN,54.27,1.9,227.1,26 / 35,72016,2021-12-16 10:58:02:212
0.2081,4.418,8.708,0.143,4.2444,8.8394,-0.0752,0.2142,0.2316,-0.0293,0.096,0.2668,1.86,-27.49,3.84,184.27,-25.83,-0.75,5.0,45.246616,14.569478,69.8,NaN,54.27,1.9,227.1,26 / 35,72517,2021-12-16 10:58:02:713
-0.0431,4.404,8.6051,0.1219,4.3538,8.7864,-0.1686,-0.0909,-0.1056,0.001,-0.0942,-0.2353,4.14,-24.9,0.11,190.11,-26.33,-0.85,5.0,45.246525,14.56934,69.3,NaN,54.36,1.9,226.3,26 / 35,73016,2021-12-16 10:58:03:212
-0.363,4.191,9.615,-0.2235,4.3313,8.7955,0.1443,-0.0136,-0.6298,-0.0106,-0.0616,-0.282,9.49,-25.74,5.29,199.61,-26.36,0.81,5.0,45.246525,14.56934,69.3,NaN,54.36,1.9,226.3,26 / 35,73516,2021-12-16 10:58:03:712
-0.2771,4.2791,9.3161,-0.3111,4.3035,8.8065,-0.1478,-0.1232,-0.1829,-0.0062,0.0682,0.1414,8.76,-26.34,4.31,200.09,-26.0,2.02,5.0,45.24643,14.569203,68.6,NaN,54.43,1.9,227.4,26 / 35,74016,2021-12-16 10:58:04:212
-0.2599,4.916,7.484,-0.1004,3.9702,8.9665,-0.0192,-0.7647,0.491,-0.0928,-0.1518,-0.2233,11.7,-23.46,4.14,208.2,-24.56,0.93,5.0,45.24643,14.569203,68.6,NaN,54.43,1.9,227.4,26 / 35,74516,2021-12-16 10:58:04:712
0.1241,4.7651,8.124,-1.0E-4,4.4868,8.72,0.3812,0.0057,-0.2013,0.0857,0.0693,0.162,10.2,-24.24,5.04,202.9,-26.59,0.11,5.0,45.246338,14.569063,68.0,NaN,53.81,1.9,226.63,26 / 35,75017,2021-12-16 10:58:05:213
-0.136,4.6721,9.045,-0.0818,4.4221,8.7526,-1.0E-4,-0.4676,0.7575,-0.0784,0.1044,0.129,10.61,-28.26,4.09,202.3,-27.56,0.16,5.0,45.246338,14.569063,68.0,NaN,53.81,1.9,226.63,26 / 35,75516,2021-12-16 10:58:05:712
0.378,4.392,9.179,-0.2464,4.4197,8.7508,-0.3634,0.1227,-0.5889,-0.0415,-0.0441,0.1309,8.76,-25.39,4.91,200.49,-26.79,1.61,5.0,45.246243,14.568925,67.5,NaN,53.85,1.9,226.29,25 / 35,76016,2021-12-16 10:58:06:212
0.069,4.188,9.536,-0.1002,4.3799,8.7736,0.0841,0.1108,-0.5332,-0.0506,-0.066,-0.2453,12.36,-22.61,5.4,207.92,-26.53,0.65,5.0,45.246243,14.568925,67.5,NaN,53.85,1.9,226.29,25 / 35,76516,2021-12-16 10:58:06:712
-0.421,4.277,9.368,-0.2808,4.4139,8.7526,0.1761,0.0151,-0.0198,0.0058,0.1319,0.022,13.61,-22.31,4.31,213.61,-26.75,1.84,5.0,45.24615,14.568785,66.7,NaN,55.66,1.9,226.59,25 / 35,77017,2021-12-16 10:58:07:213
-0.253,4.485,8.358,-0.3089,4.3438,8.7867,-0.4246,-0.4761,1.7652,-0.043,-0.094,-0.1077,9.36,-27.6,-3.66,200.89,-26.29,2.01,5.0,45.24615,14.568785,66.7,NaN,55.66,1.9,226.59,25 / 35,77516,2021-12-16 10:58:07:712
0.339,3.7361,9.186,-0.0444,4.3195,8.804,-0.3514,0.3724,0.0378,-0.0421,0.0516,0.2034,7.69,-25.86,3.24,198.02,-26.13,0.29,5.0,45.24605,14.568642,66.2,NaN,56.55,1.9,225.94,25 / 35,78016,2021-12-16 10:58:08:212
0.1601,3.98,9.572,-0.0779,4.214,8.8548,0.0174,-0.2807,0.5463,0.0399,-0.0056,-0.0877,8.81,-26.16,3.84,199.75,-25.45,0.5,5.0,45.24605,14.568642,66.2,NaN,56.55,1.9,225.94,25 / 35,78516,2021-12-16 10:58:08:712
0.4661,4.935,8.4251,0.0677,4.3739,8.7769,-0.1817,0.1518,-0.4443,0.1089,-0.0077,0.1162,5.46,-25.26,3.06,191.85,-25.87,-0.07,5.0,45.245953,14.568505,65.8,NaN,54.84,1.9,226.55,25 / 35,79016,2021-12-16 10:58:09:212
0.615,3.911,6.8861,0.1097,4.5709,8.6756,0.0028,-0.3777,0.3694,0.0092,-0.0455,-0.1019,5.16,-21.96,2.29,193.68,-27.73,-0.77,5.0,45.245953,14.568505,65.8,NaN,54.84,1.9,226.55,25 / 35,79516,2021-12-16 10:58:09:712
0.083,4.88,9.191,0.1517,4.679,8.6171,0.4776,-0.0767,-0.7449,-0.0384,0.0462,0.0111,4.31,-26.46,5.94,188.61,-28.39,-0.94,5.0,45.245857,14.568363,65.0,NaN,56.76,1.9,227.04,25 / 35,80017,2021-12-16 10:58:10:213
-0.576,4.521,8.6021,-0.2986,4.3406,8.7887,0.1251,0.084,-0.1995,-0.1292,0.217,0.0803,4.39,-26.21,4.86,189.15,-26.99,1.08,5.0,45.245857,14.568363,65.0,NaN,56.76,1.9,227.04,25 / 35,80517,2021-12-16 10:58:10:713
0.0881,3.564,8.9591,-0.2443,4.2668,8.8264,-0.3533,0.6302,-0.9122,-0.0463,-0.1088,-0.1675,5.81,-25.01,3.6,194.18,-25.79,1.59,5.0,45.245754,14.56822,64.3,NaN,57.33,1.9,226.96,25 / 35,81016,2021-12-16 10:58:11:212
0.143,3.92,8.4251,0.0263,4.0469,8.9327,-0.2617,0.0587,0.5549,0.0205,-0.1165,-0.1262,7.2,-21.84,4.14,197.85,-24.37,-0.17,5.0,45.245754,14.56822,64.3,NaN,57.33,1.9,226.96,25 / 35,81516,2021-12-16 10:58:11:712
0.239,4.152,8.459,0.2376,4.026,8.939,0.0921,-0.0605,0.3446,-0.0213,0.0259,0.1513,7.14,-27.36,7.14,193.88,-24.24,-1.52,5.0,45.245655,14.568075,63.5,NaN,56.93,1.9,227.06,25 / 35,82016,2021-12-16 10:58:12:212
-0.057,4.0091,9.225,0.2187,4.0367,8.9346,0.1778,0.1822,0.1495,-0.0213,0.0655,0.1107,4.56,-22.26,5.29,192.38,-24.39,-1.53,5.0,45.245655,14.568075,63.5,NaN,56.93,1.9,227.06,25 / 35,82516,2021-12-16 10:58:12:712
-0.011,3.9731,8.928,0.0661,3.9226,8.9877,0.0605,-0.0438,0.0677,-0.0092,-0.0289,-0.0934,6.11,-22.61,7.01,193.98,-23.58,-0.42,5.0,45.245556,14.567927,62.7,NaN,56.46,1.8,227.98,25 / 35,83017,2021-12-16 10:58:13:213
0.452,4.085,8.751,0.1913,3.8921,8.9992,-0.2215,-0.1766,0.2524,0.0023,-0.0209,0.1826,6.11,-19.69,5.16,196.12,-23.38,-1.22,5.0,45.245556,14.567927,62.7,NaN,56.46,1.8,227.98,25 / 35,83516,2021-12-16 10:58:13:712
0.7151,3.98,8.4131,0.6188,3.9425,8.9579,-0.0744,-0.0301,0.5511,0.0606,0.2137,0.7028,1.44,-17.34,-4.5,185.02,-23.65,-3.3,5.0,45.24546,14.567782,61.6,NaN,54.08,1.8,227.07,25 / 35,84016,2021-12-16 10:58:14:212
0.6101,4.31,8.547,0.5019,4.3273,8.786,0.5148,0.1569,1.6912,0.2419,0.177,0.3366,1.09,-31.56,-9.06,183.59,-24.98,-3.72,5.0,45.24546,14.567782,61.6,NaN,54.08,1.8,227.07,25 / 35,84516,2021-12-16 10:58:14:712
-0.1481,4.208,8.054,0.2416,4.1298,8.8914,0.7017,-0.1854,0.0602,0.2897,0.1093,-0.2282,5.94,-34.74,5.46,189.51,-23.19,-2.93,5.0,45.24537,14.567642,60.7,NaN,53.55,1.9,228.45,25 / 35,85016,2021-12-16 10:58:15:212
0.603,4.191,9.201,0.0625,3.9178,8.9898,-0.3587,-0.0822,-0.542,0.0734,-0.2387,-0.3014,10.8,-27.6,12.19,199.7,-23.55,-0.4,5.0,45.24537,14.567642,60.7,NaN,53.55,1.9,228.45,25 / 35,85516,2021-12-16 10:58:15:712
0.4451,3.954,8.03,0.3893,3.9283,8.9771,0.1419,0.1865,0.217,-0.0418,-0.2248,-0.5148,15.9,-21.36,15.19,211.0,-23.61,-2.48,5.0,45.24529,14.567495,60.0,NaN,51.9,1.9,233.27,26 / 35,86016,2021-12-16 10:58:16:212
0.627,3.944,9.138,0.5049,3.9363,8.9678,0.1677,-0.0658,-0.6419,-0.012,-0.1889,-0.3796,14.51,-13.09,12.49,220.18,-23.56,-2.92,5.0,45.24529,14.567495,60.0,NaN,51.9,1.9,233.27,26 / 35,86516,2021-12-16 10:58:16:712
-0.0019,3.98,9.995,0.0343,3.9405,8.9801,0.0065,0.0558,-0.0339,-0.0302,0.0663,0.0903,10.31,-16.8,3.54,210.03,-23.91,-0.7,5.0,45.24521,14.567343,59.1,NaN,51.91,1.9,233.28,26 / 35,87017,2021-12-16 10:58:17:213
0.189,3.516,8.772,0.0742,3.9345,8.9825,0.5397,-0.0805,1.9668,-0.0065,0.2549,0.4555,6.36,-19.14,5.94,196.63,-23.67,-0.7,5.0,45.24521,14.567343,59.1,NaN,51.91,1.9,233.28,26 / 35,87517,2021-12-16 10:58:17:713
-0.1,3.8891,8.3441,0.1242,3.9688,8.9668,0.8631,0.2443,-0.2708,0.0121,-0.0797,-0.0782,6.9,-19.44,4.31,200.12,-23.74,-0.43,5.0,45.245136,14.567195,58.3,NaN,51.07,2.0,232.98,25 / 35,88016,2021-12-16 10:58:18:212
-0.4999,3.767,9.387,-0.0747,3.9511,8.9751,0.36,0.0504,0.4119,0.0256,-0.0206,0.1129,6.0,-19.39,4.86,197.37,-23.54,0.74,5.0,45.245136,14.567195,58.3,NaN,51.07,2.0,232.98,25 / 35,88516,2021-12-16 10:58:18:712
0.3611,4.3391,8.6171,-0.0752,3.9643,8.9694,-0.1255,-0.0298,0.0165,0.0569,-0.1944,0.1302,2.64,-18.19,2.94,189.72,-23.84,0.48,5.0,45.245064,14.567045,57.4,NaN,51.07,2.0,232.31,25 / 35,89017,2021-12-16 10:58:19:213
-0.653,4.0661,9.411,-0.097,4.0472,8.932,-0.3911,-0.1212,0.8748,-0.0443,0.1419,0.0796,4.61,-25.91,-5.4,192.9,-24.37,0.62,5.0,45.245064,14.567045,57.4,NaN,51.07,2.0,232.31,25 / 35,89516,2021-12-16 10:58:19:712
0.222,4.133,8.217,-0.0848,4.0751,8.9195,-0.2719,-0.0568,0.5884,0.1522,-0.0945,-0.0898,5.16,-21.79,-0.6,194.3,-24.55,0.54,5.0,45.244984,14.56691,56.5,NaN,48.24,2.0,230.36,25 / 35,90016,2021-12-16 10:58:20:212
-0.2651,4.2311,8.3441,0.002,4.2637,8.8312,-0.4307,0.2244,-0.2291,0.0127,0.0384,0.082,5.59,-34.61,-8.89,192.27,-25.77,-0.01,5.0,45.244984,14.56691,56.5,NaN,48.24,2.0,230.36,25 / 35,90516,2021-12-16 10:58:20:712
0.3611,4.188,7.9181,0.1304,4.2884,8.8183,-0.1986,0.1134,0.9014,0.0197,-0.131,-0.1266,10.01,-29.94,6.24,198.47,-25.93,-0.85,5.0,45.2449,14.566777,55.7,NaN,50.3,2.0,228.89,25 / 35,91016,2021-12-16 10:58:21:212
0.119,4.377,9.213,0.3038,4.2891,8.8137,0.1985,-0.0889,-0.3909,0.0193,0.1092,0.2142,6.41,-25.2,5.04,193.23,-25.87,-2.0,5.0,45.2449,14.566777,55.7,NaN,50.3,2.0,228.89,25 / 35,91516,2021-12-16 10:58:21:712
0.528,4.3271,8.016,0.2884,4.2721,8.8225,-0.4434,0.1888,0.7033,-0.0015,-0.0468,-0.1265,8.89,-23.21,3.9,201.43,-25.85,-1.93,5.0,45.244816,14.566647,54.9,NaN,49.08,2.1,233.05,25 / 35,92017,2021-12-16 10:58:22:213
