sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.8539;1.809;9.543;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1871035;2021-12-24 17:00:25:107
-0.978;2.01;8.8661;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1871536;2021-12-24 17:00:25:608
-1.548;1.9241;9.399;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1872036;2021-12-24 17:00:26:108
-1.493;1.452;10.3781;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1872536;2021-12-24 17:00:26:608
-0.4039;1.6391;9.857;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1873036;2021-12-24 17:00:27:108
-0.201;1.175;10.268;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1873536;2021-12-24 17:00:27:608
-0.629;1.218;11.175;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1874035;2021-12-24 17:00:28:107
-0.035;1.227;7.6091;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1874536;2021-12-24 17:00:28:608
0.035;2.001;8.6381;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1875036;2021-12-24 17:00:29:108
-0.483;1.496;10.668;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1875535;2021-12-24 17:00:29:607
-0.636;1.742;8.6621;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1876036;2021-12-24 17:00:30:108
-0.5861;1.7711;10.455;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1876536;2021-12-24 17:00:30:608
-0.847;1.7801;9.143;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1877036;2021-12-24 17:00:31:108
-0.713;1.689;9.359;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1877535;2021-12-24 17:00:31:607
-0.6701;1.6151;8.8751;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1878036;2021-12-24 17:00:32:108
-0.907;1.838;8.559;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1878536;2021-12-24 17:00:32:608
-0.789;1.5581;9.66;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1879035;2021-12-24 17:00:33:107
-0.9671;1.905;11.2541;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1879536;2021-12-24 17:00:33:608
-0.9589;2.048;9.1961;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1880036;2021-12-24 17:00:34:108
-1.575;1.232;10.053;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1880536;2021-12-24 17:00:34:608
-1.184;1.5941;10.371;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1881035;2021-12-24 17:00:35:107
-1.4839;1.3571;10.3421;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1881536;2021-12-24 17:00:35:608
-1.347;1.8671;9.438;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1882036;2021-12-24 17:00:36:108
-1.452;1.6181;10.898;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1882535;2021-12-24 17:00:36:607
-0.9139;1.938;10.019;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1883036;2021-12-24 17:00:37:108
-0.648;1.3781;9.888;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1883536;2021-12-24 17:00:37:608
-0.306;1.7591;9.27;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1884036;2021-12-24 17:00:38:108
-0.962;1.665;10.536;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1884536;2021-12-24 17:00:38:608
-0.804;1.764;9.356;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1885036;2021-12-24 17:00:39:108
-0.428;1.503;9.636;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1885536;2021-12-24 17:00:39:608
-1.431;1.917;9.837;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1886036;2021-12-24 17:00:40:108
-0.99;1.9841;11.199;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1886536;2021-12-24 17:00:40:608
-1.6219;2.0531;9.9911;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1887036;2021-12-24 17:00:41:108
-0.528;1.859;10.3691;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1887535;2021-12-24 17:00:41:607
-0.3941;1.622;9.347;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1888036;2021-12-24 17:00:42:108
-0.5689;1.6751;10.041;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1888536;2021-12-24 17:00:42:608
-0.643;1.7351;10.2131;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1889035;2021-12-24 17:00:43:107
-0.6;1.62;8.648;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1889536;2021-12-24 17:00:43:608
-0.2599;1.515;9.6551;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1890036;2021-12-24 17:00:44:108
-0.1571;1.467;10.6151;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1890535;2021-12-24 17:00:44:607
-0.308;1.634;8.753;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1891036;2021-12-24 17:00:45:108
-1.05;1.395;9.198;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1891536;2021-12-24 17:00:45:608
-0.476;1.6031;7.9301;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1892035;2021-12-24 17:00:46:107
0.002;1.206;11.9801;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1892536;2021-12-24 17:00:46:608
-0.387;1.6421;8.966;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1893036;2021-12-24 17:00:47:108
-1.1959;1.563;10.4;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1893536;2021-12-24 17:00:47:608
-0.519;1.479;9.093;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1894036;2021-12-24 17:00:48:108
-1.2731;1.529;9.3731;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1894536;2021-12-24 17:00:48:608
-2.1109;1.4171;9.864;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1895035;2021-12-24 17:00:49:107
-0.5861;1.443;9.4421;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1895535;2021-12-24 17:00:49:607
-1.1201;1.725;7.2281;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1896036;2021-12-24 17:00:50:108
-1.158;1.3331;9.84;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1896536;2021-12-24 17:00:50:608
-1.215;1.7681;9.809;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1897036;2021-12-24 17:00:51:108
-1.3091;1.551;9.833;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1897536;2021-12-24 17:00:51:608
-1.0069;1.5791;9.663;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1898036;2021-12-24 17:00:52:108
-1.563;1.5311;10.077;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1898536;2021-12-24 17:00:52:608
-0.943;1.527;9.524;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1899035;2021-12-24 17:00:53:107
-1.6061;1.6511;10.6151;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1899536;2021-12-24 17:00:53:608
-1.251;1.5101;9.701;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1900035;2021-12-24 17:00:54:107
-2.115;1.314;10.79;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1900536;2021-12-24 17:00:54:608
-1.704;1.6271;9.114;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1901036;2021-12-24 17:00:55:108
-1.184;1.61;9.5051;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1901536;2021-12-24 17:00:55:608
-1.335;1.596;9.8351;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1902036;2021-12-24 17:00:56:108
-1.187;1.902;10.158;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1902536;2021-12-24 17:00:56:608
-2.1229;2.034;9.3251;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1903035;2021-12-24 17:00:57:107
-1.771;2.537;9.428;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1903536;2021-12-24 17:00:57:608
-1.6459;2.448;8.952;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1904035;2021-12-24 17:00:58:107
-2.6659;2.7671;9.9551;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1904536;2021-12-24 17:00:58:608
-1.5529;2.661;8.87;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1905036;2021-12-24 17:00:59:108
-1.764;2.556;11.049;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1905536;2021-12-24 17:00:59:608
-1.8;2.496;9.342;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1906035;2021-12-24 17:01:00:107
-0.4571;2.4551;11.075;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1906536;2021-12-24 17:01:00:608
-0.478;2.616;10.476;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1907036;2021-12-24 17:01:01:108
-1.445;2.3501;10.632;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1907535;2021-12-24 17:01:01:607
-1.098;2.565;8.825;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1908036;2021-12-24 17:01:02:108
-1.5101;2.4941;10.73;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1908536;2021-12-24 17:01:02:608
-1.06;2.4221;9.332;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1909035;2021-12-24 17:01:03:107
-1.282;2.132;9.543;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1909536;2021-12-24 17:01:03:608
-1.077;2.046;9.864;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1910036;2021-12-24 17:01:04:108
-0.2599;1.7711;10.73;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1910536;2021-12-24 17:01:04:608
-0.27;2.013;9.507;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1911035;2021-12-24 17:01:05:107
0.0641;1.697;8.487;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1911536;2021-12-24 17:01:05:608
0.581;1.361;9.849;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1912036;2021-12-24 17:01:06:108
0.7301;1.2851;9.122;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1912536;2021-12-24 17:01:06:608
0.765;1.239;9.581;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1913036;2021-12-24 17:01:07:108
0.459;1.2611;11.5901;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1913536;2021-12-24 17:01:07:608
1.0481;1.527;9.201;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1914036;2021-12-24 17:01:08:108
0.888;1.034;10.383;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1914536;2021-12-24 17:01:08:608
0.6791;1.28;8.636;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1915036;2021-12-24 17:01:09:108
0.4331;0.959;9.983;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1915535;2021-12-24 17:01:09:607
0.234;1.3691;9.6671;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1916036;2021-12-24 17:01:10:108
0.3371;1.974;10.0121;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1916536;2021-12-24 17:01:10:608
-1.215;2.5631;8.439;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;82.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1917036;2021-12-24 17:01:11:108
-0.777;2.127;10.07;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;80.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1917535;2021-12-24 17:01:11:607
-0.6409;2.508;8.064;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1918036;2021-12-24 17:01:12:108
-1.857;2.4461;9.6461;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1918535;2021-12-24 17:01:12:607
-1.115;2.6831;9.579;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1919036;2021-12-24 17:01:13:108
-1.6969;2.0441;8.832;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1919536;2021-12-24 17:01:13:608
-0.6409;2.132;7.559;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;81.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1920035;2021-12-24 17:01:14:107
-1.2371;1.8761;9.708;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;79.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1920536;2021-12-24 17:01:14:608
-1.136;1.6031;9.548;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1921036;2021-12-24 17:01:15:108
-0.459;1.6061;7.7741;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1921536;2021-12-24 17:01:15:608
-0.213;1.046;9.258;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1922036;2021-12-24 17:01:16:108
-0.72;1.1081;9.282;-0.2613;1.9626;9.6047;0.4606;0.1238;1.1192;-0.01;-1.22;-3.63;78.0;1.01;-19.44;-28.69;185.24;-11.54;1.63;5.0;;;;NaN;;;;0 / 0;1922535;2021-12-24 17:01:16:607
