"x","y","z","t","class"
-2.7796,-5.4328,-1.7439,2021-12-18 14:14:38,2
5.7196,-2.2834,3.2742,2021-12-18 14:14:39,2
2.7259,-0.5107,8.2682,2021-12-18 14:14:40,2
-5.2843,5.4841,0.0731000000000002,2021-12-18 14:14:41,2
-1.9089,7.7152,-6.4461,2021-12-18 14:14:42,2
-9.9977,2.0405,-5.1376,2021-12-18 14:14:43,2
0.8889,-0.4862,-0.9841,2021-12-18 14:14:44,2
3.3379,-6.9944,-0.5853,2021-12-18 14:14:45,2
1.1499,0.3952,1.5267,2021-12-18 14:14:46,2
3.2858,5.623,-2.6466,2021-12-18 14:14:47,2
-2.2239,4.2216,6.4131,2021-12-18 14:14:48,2
0.2103,-8.4894,-3.5562,2021-12-18 14:14:49,2
0.3773,-7.417,-6.5735,2021-12-18 14:14:50,2
-4.1891,-2.4116,1.2375,2021-12-18 14:14:51,2
3.6588,4.6843,1.9655,2021-12-18 14:14:52,2
-1.9042,3.5846,-11.0644,2021-12-18 14:14:53,2
-13.1015,8.3044,19.5916,2021-12-18 14:14:54,2
4.3506,-9.134,-1.6578,2021-12-18 14:14:55,2
5.4934,-3.5181,-3.7531,2021-12-18 14:14:56,2
12.3759,4.6125,-3.3716,2021-12-18 14:14:57,2
-2.5962,2.9431,15.7062,2021-12-18 14:14:58,2
-2.5637,-5.1041,-0.00819999999999999,2021-12-18 14:14:59,2
1.2788,-5.438,-3.8523,2021-12-18 14:15:00,2
-3.4119,-1.7329,-0.2809,2021-12-18 14:15:01,2
4.092,2.8764,-0.3847,2021-12-18 14:15:02,2
